%time,field.header.seq,field.header.stamp,field.header.frame_id,field.objects0.name,field.objects0.position.x,field.objects0.position.y,field.objects0.position.z,field.objects0.velocity.x,field.objects0.velocity.y,field.objects0.velocity.z
1651823841971844174,47,0,,Object 1,1.45311487529,1.06573542356,0.0,1.01561787979,-0.416179972576,0.0
1651823842003251926,48,0,,Object 1,1.46952105509,1.02736535735,0.0,0.857712964612,-0.478368006211,0.0
1651823842040937733,49,0,,Object 1,1.49177044378,0.989773683416,0.0,1.03243644293,-0.455402845839,0.0
1651823842076836264,50,0,,Object 1,1.507427072,0.947740605142,0.0,0.836843840389,-0.588839605961,0.0
1651823842112194171,51,0,,Object 1,1.51798760202,0.910078723431,0.0,0.681057824252,-0.455834200166,0.0
1651823842203658383,52,0,,Object 1,1.52404570288,0.870136616164,0.0,0.602138229084,-0.594201786345,0.0
1651823842237933537,53,0,,Object 1,1.52929703103,0.829294017156,0.0,0.57765828962,-0.620964499463,0.0
1651823842273887046,54,0,,Object 1,1.537054206,0.787260937889,0.0,0.652311521778,-0.657324370157,0.0
1651823842308804655,55,0,,Object 1,1.54058619181,0.727950648003,0.0,0.52596299595,-1.17694045988,0.0
1651823842340341805,56,0,,Object 1,1.55231839127,0.676119006541,0.0,0.774168362853,-0.953824842095,0.0
1651823842373418663,57,0,,Object 1,1.56239330212,0.628805084891,0.0,0.723183515789,-0.816830967387,0.0
1651823842407818816,58,0,,Object 1,1.56060849137,0.580941710737,0.0,0.21280927238,-1.07581190572,0.0
1651823842443928497,59,0,,Object 1,1.55993436204,0.539934275415,0.0,0.0502456549219,-1.04035362813,0.0
1651823842483979591,60,0,,Object 1,1.56010723737,0.502365494635,0.0,0.0756655331366,-0.941254186326,0.0
1651823842508033834,61,0,,Object 1,1.56058476196,0.474343442288,0.0,0.0693962299245,-0.912865489124,0.0
1651823842539333096,62,0,,Object 1,1.55844641487,0.440033217304,0.0,-0.00918585766119,-1.10175986451,0.0
1651823842577941700,63,0,,Object 1,1.556472264,0.404624088142,0.0,-0.00461694414764,-1.1345816271,0.0
1651823842614136116,64,0,,Object 1,1.55672572679,0.373900563055,0.0,0.0590851142657,-1.00045310171,0.0
1651823842642623281,65,0,,Object 1,1.55628266957,0.345168803355,0.0,0.0371253649177,-0.943357383733,0.0
1651823842708641843,66,0,,Object 1,1.55428923236,0.312714504471,0.0,0.253717717321,-0.748360143303,0.0
1651823842741475899,67,0,,Object 1,1.55850919114,0.280086212129,0.0,0.384718736792,-0.684077559283,0.0
1651823842808260855,68,0,,Object 1,1.54893866009,0.237228955598,0.0,0.54213087719,-0.70365686197,0.0
1651823842840864657,69,0,,Object 1,1.54176266352,0.203834484787,0.0,0.611706896322,-0.423076682488,0.0
1651823842874441076,70,0,,Object 1,1.5424395344,0.174823419158,0.0,0.849802647813,-0.295909928297,0.0
1651823842907332191,71,0,,Object 1,1.53502901938,0.136796761126,0.0,0.604924626555,-0.565283897545,0.0
1651823842943096451,72,0,,Object 1,1.52541195565,0.0948476268061,0.0,0.538722951664,-0.682972210437,0.0
1651823842975232684,73,0,,Object 1,1.5202196255,0.0648719668264,0.0,0.673900015398,-0.319252027529,0.0
1651823843008108236,74,0,,Object 1,1.51244010011,0.0368804395075,0.0,0.598041015174,-0.261497497728,0.0
1651823843040963880,75,0,,Object 1,1.50487641176,-0.00162240923693,0.0,0.604800413445,-0.574698796666,0.0
1651823843075313308,76,0,,Object 1,1.49747234464,-0.0434265495464,0.0,0.609687035583,-0.674715905555,0.0
1651823843108631566,77,0,,Object 1,1.49174992588,-0.0815982011747,0.0,0.660429896685,-0.564968586939,0.0
1651823843148166188,78,0,,Object 1,1.48496138798,-0.116015263841,0.0,0.62782722688,-0.450344757736,0.0
1651823843185864953,79,0,,Object 1,1.475474167,-0.156705237209,0.0,0.550237348517,-0.631495828989,0.0
1651823843205770323,80,0,,Object 1,1.46490898225,-0.191252031591,0.0,0.520730241176,-0.447475731905,0.0
1651823843237962142,81,0,,Object 1,1.45953438414,-0.230043343024,0.0,0.416543260357,-0.886822763586,0.0
1651823843471752930,82,0,,Object 1,1.44973915391,-0.283236403416,0.0,0.39383324379,-0.8047930071,0.0
1651823843523968465,83,0,,Object 1,1.45422003905,-0.327650441544,0.0,0.251067102314,-0.830935363725,0.0
1651823843538782262,84,0,,Object 1,1.45353983747,-0.380245208558,0.0,0.0989649133039,-1.07349885065,0.0
1651823843573158362,85,0,,Object 1,1.44701017194,-0.428035324431,0.0,-0.0808313748279,-0.925827845995,0.0
1651823843820395429,86,0,,Object 1,1.43304661367,-0.480256157733,0.0,-0.178168470827,-0.72885968373,0.0
1651823843961737368,87,0,,Object 1,1.41621452027,-0.537834146983,0.0,-0.314387835497,-0.618411850498,0.0
1651823843972860799,88,0,,Object 1,1.40875818186,-0.604043114218,0.0,-0.0317352404976,-0.878588126625,0.0
1651823844214278811,89,0,,Object 1,1.39999703288,-0.680905344122,0.0,0.0942678366068,-0.785717701231,0.0
1651823844237109977,90,0,,Object 1,1.38838416855,-0.759092367126,0.0,0.0082046586156,-0.82531050495,0.0
1651823844656561259,91,0,,Object 1,1.37491578182,-0.852682351503,0.0,0.0329108009587,-0.788565784408,0.0
1651823844699297557,92,0,,Object 1,1.35955861529,-0.940029958983,0.0,-0.023990930673,-0.601850612596,0.0
1651823844720102890,93,0,,Object 1,1.33842614611,-1.03458149095,0.0,-0.19848990449,-0.819611987969,0.0
1651823844740790657,94,0,,Object 1,1.32420212679,-1.13075085209,0.0,0.0103203977326,-0.868939365805,0.0
1651823844815336613,95,0,,Object 1,1.30207147638,-1.23484148158,0.0,0.211249398966,-1.14645469951,0.0
1651823844849387017,96,0,,Object 1,1.27152201335,-1.33222269151,0.0,-0.0469031190032,-0.94003024598,0.0
1651823844882149289,97,0,,Object 1,1.24000793099,-1.41787615418,0.0,-0.184655155145,-1.09828153942,0.0
1651823844921886369,98,0,,Object 1,1.20748983953,-1.49855402244,0.0,-0.215280220765,-0.945592317883,0.0
1651823844940075467,99,0,,Object 1,1.18085201118,-1.57039487693,0.0,-0.0382159867633,-0.680387514611,0.0
1651823844969470858,100,0,,Object 1,1.15125355389,-1.64762340718,0.0,-0.124229645866,-0.840979526221,0.0
1651823845007015797,101,0,,Object 1,1.12682022585,-1.71000147661,0.0,-0.0952364683771,-0.726654645068,0.0
1651823845319544836,102,0,,Object 1,1.09347782731,-1.77918664349,0.0,-0.0640541030009,-0.81845270448,0.0
1651823848274352204,103,0,,Object 1,0.541562413341,-1.12524717318,0.0,0.0938855076319,0.940088691503,0.0
1651823848307522561,104,0,,Object 1,0.57164513684,-1.08312251833,0.0,0.0973863163724,0.751432288173,0.0
1651823848345031076,105,0,,Object 1,0.586301634875,-1.04173046615,0.0,-0.0895311963865,1.16881971981,0.0
1651823848380240364,106,0,,Object 1,0.603472920424,-1.00876334574,0.0,-0.0132179228594,0.916634577242,0.0
1651823848411284303,107,0,,Object 1,0.62770889567,-0.983442763156,0.0,0.198374468214,0.687020392306,0.0
1651823848558254845,108,0,,Object 1,0.644294490086,-0.947224716014,0.0,0.489983257241,0.549336752897,0.0
1651823848571653509,109,0,,Object 1,0.656539760364,-0.917355893387,0.0,0.359678779671,0.358611964237,0.0
1651823848602303370,110,0,,Object 1,0.664934050375,-0.886357643538,0.0,0.243809140039,0.392297865585,0.0
1651823848644831889,111,0,,Object 1,0.669298415052,-0.851360604167,0.0,0.124483041421,0.512830017625,0.0
1651823848685420043,112,0,,Object 1,0.682527562645,-0.815707276596,0.0,0.388453527381,0.532220824184,0.0
1651823848704294829,113,0,,Object 1,0.689870757527,-0.777428788278,0.0,0.212052251971,0.609140562794,0.0
1651823848736524836,114,0,,Object 1,0.695714432663,-0.741714410318,0.0,0.167461040355,0.53295802882,0.0
1651823848778767375,115,0,,Object 1,0.707200037109,-0.706152656674,0.0,0.337777482222,0.528833378268,0.0
1651823848809759288,116,0,,Object 1,0.711501216888,-0.670346704125,0.0,0.246035498024,0.671970558174,0.0
1651823848839683045,117,0,,Object 1,0.721536956893,-0.637715360522,0.0,0.418889582273,0.581575279603,0.0
1651823848887340506,118,0,,Object 1,0.733321723673,-0.608808080686,0.0,0.471535060867,0.470078992595,0.0
1651823848905116999,119,0,,Object 1,0.739337068134,-0.574970994724,0.0,0.295454053466,0.616695826639,0.0
1651823848955803169,120,0,,Object 1,0.749349144432,-0.538340860936,0.0,0.416066203362,0.702394091814,0.0
1651823848971922334,121,0,,Object 1,0.762360540364,-0.499604494704,0.0,0.505529225203,0.763814386272,0.0
1651823849005810495,122,0,,Object 1,0.769107581509,-0.455831485324,0.0,0.317837763802,0.914180271738,0.0
1651823849045073969,123,0,,Object 1,0.777004346583,-0.434570747283,0.0,0.245367497183,0.641081962941,0.0
1651823849079301053,124,0,,Object 1,0.779273296065,-0.414286810822,0.0,0.0683997117906,0.617193251384,0.0
1651823849121654734,125,0,,Object 1,0.789597567585,-0.380449726226,0.0,0.304631731158,1.01635517968,0.0
1651823849149155735,126,0,,Object 1,0.792154481676,-0.348627298863,0.0,0.0712798130993,0.956573424414,0.0
1651823849174415097,127,0,,Object 1,0.798766947455,-0.318315862533,0.0,0.190308938518,0.911988798354,0.0
1651823849210035554,128,0,,Object 1,0.809804097149,-0.293117383536,0.0,0.322436982956,0.758373799087,0.0
1651823849286774516,129,0,,Object 1,0.82152627541,-0.255319663924,0.0,0.425405124551,0.609224661326,0.0
1651823849320298142,130,0,,Object 1,0.817547429601,-0.215423343041,0.0,-0.0501556073663,0.673183368285,0.0
1651823849422144286,131,0,,Object 1,0.821523335444,-0.176284044675,0.0,-0.0411781044722,0.510417436518,0.0
1651823849623533154,132,0,,Object 1,0.821976000932,-0.125917610551,0.0,-0.215343363593,0.637896502516,0.0
1651823849650466654,133,0,,Object 1,0.828432207836,-0.0757038020674,0.0,-0.0346721447596,0.632862204631,0.0
1651823849676811721,134,0,,Object 1,0.832822113766,-0.0314271284723,0.0,-0.0963465743338,0.455546054404,0.0
1651823849731955146,135,0,,Object 1,0.834974920286,0.00991913441983,0.0,-0.164290457119,0.365285994528,0.0
1651823849750005175,136,0,,Object 1,0.842861575749,0.0528069158147,0.0,0.00800534515863,0.413959914274,0.0
1651823849895567757,137,0,,Object 1,0.847861507403,0.102074445263,0.0,0.0354221559225,0.233449897947,0.0
1651823849970964387,138,0,,Object 1,0.855761338141,0.167031883506,0.0,0.197230042895,0.496820852597,0.0
1651823850005352418,139,0,,Object 1,0.868457193706,0.228845235018,0.0,0.349263898278,0.397175573278,0.0
1651823850045099952,140,0,,Object 1,0.875137328638,0.283332560145,0.0,0.174062105731,0.184028903506,0.0
1651823850088093146,141,0,,Object 1,0.885971652004,0.337110175126,0.0,0.299388298728,0.167480740562,0.0
1651823850189062536,142,0,,Object 1,0.887615379228,0.396542565583,0.0,0.261737604921,0.38160452153,0.0
1651823850236932613,143,0,,Object 1,0.88959670451,0.452571409005,0.0,0.271368212605,0.279055556719,0.0
1651823850262416239,144,0,,Object 1,0.894460146493,0.497099914832,0.0,0.274566250383,0.460983819968,0.0
1651823850322177776,145,0,,Object 1,0.91045247866,0.546046930982,0.0,0.813452591791,0.239993246194,0.0
