%time,field.name,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z
1654329949087500814,Object 16,1.20986178865,-1.28632436295,0.0,-0.270370928765,-0.998510426583,0.0
1654329949155857178,Object 16,1.20035090993,-1.34490968287,0.0,-0.131899380261,-0.812476703291,0.0
1654329949221369943,Object 16,1.17825184216,-1.40429628789,0.0,-0.295107161429,-0.793038539909,0.0
1654329949288179811,Object 16,1.17389325251,-1.4651137501,0.0,-0.0741253963491,-1.03430670327,0.0
1654329949354680633,Object 16,1.17054283847,-1.52000400841,0.0,-0.0500500584104,-0.819976457766,0.0
1654329949420935590,Object 16,1.16082926571,-1.58086726785,0.0,-0.146387451164,-0.91723381684,0.0
1654329949487751222,Object 16,1.14762709955,-1.63565679272,0.0,-0.19893551068,-0.825590435577,0.0
1654329949554262898,Object 16,1.11583483885,-1.68661846598,0.0,-0.439437420085,-0.704399930136,0.0
1654329949621181102,Object 16,1.09991089026,-1.72999084075,0.0,-0.261203050633,-0.711443932562,0.0
1654329949687486940,Object 16,1.08184667826,-1.774844443,0.0,-0.283717643388,-0.70447348187,0.0
1654329949754086904,Object 16,1.06032169014,-1.82359686315,0.0,-0.336175723403,-0.761411807673,0.0
1654329949820642826,Object 16,1.02784548104,-1.87194864869,0.0,-0.450207045026,-0.670284959066,0.0
1654329949887819877,Object 16,1.01396193206,-1.91563007752,0.0,-0.227109658976,-0.714548882493,0.0
1654329949955268009,Object 16,0.966178988814,-1.95242962817,0.0,-0.630624311687,-0.485668937968,0.0
1654329950020543870,Object 16,0.928319529295,-1.99561655978,0.0,-0.600335272146,-0.684812690683,0.0
1654329952655789792,Object 40,0.435549948709,-1.36995816075,0.0,2.63875013291e-10,-8.29979957401e-10,0.0
1654329952721817091,Object 40,0.46208282818,-1.30948409729,0.0,0.443956271368,1.01187056441,0.0
1654329952788496677,Object 40,0.469997196492,-1.25300501081,0.0,0.114592092939,0.817760365965,0.0
1654329952855361663,Object 40,0.509817510542,-1.19319715831,0.0,0.549029123261,0.824610594102,0.0
1654329952922031553,Object 40,0.545172466036,-1.13365029576,0.0,0.542552745337,0.913798739015,0.0
1654329952988415699,Object 40,0.571253049072,-1.07719410691,0.0,0.436541560082,0.944973995642,0.0
1654329953054304638,Object 40,0.597564766254,-1.02749159468,0.0,0.348726365795,0.6587398435,0.0
1654329953122233835,Object 40,0.636761109602,-0.971207101473,0.0,0.65588447788,0.941825749234,0.0
1654329953188406266,Object 40,0.656357975801,-0.905261084437,0.0,0.282965368412,0.952215462223,0.0
1654329953254296852,Object 40,0.672184930344,-0.860425800085,0.0,0.238313069459,0.675103615457,0.0
1654329953321112659,Object 40,0.685380064547,-0.807438024879,0.0,0.198672525736,0.797810387657,0.0
1654329953388100137,Object 40,0.695270217061,-0.75194337517,0.0,0.139814645511,0.784514168591,0.0
1654329953455080316,Object 40,0.71830000937,-0.698326017956,0.0,0.361653188064,0.841991447951,0.0
1654329953524117004,Object 40,0.729180149237,-0.643779173096,0.0,0.183430663414,0.919617216474,0.0
1654329953588633063,Object 40,0.749693499009,-0.585640282532,0.0,0.272432073434,0.772126380142,0.0
1654329953656670808,Object 40,0.762513698141,-0.524925836523,0.0,0.174422409459,0.826037088246,0.0
1654329953723229373,Object 40,0.768856595953,-0.469499866267,0.0,0.101426780481,0.886294858329,0.0
1654329953790521161,Object 40,0.772958927353,-0.408602270832,0.0,0.0621857539376,0.923124564049,0.0
1654329953856108033,Object 40,0.789595577405,-0.361635899934,0.0,0.252480941974,0.712770511414,0.0
1654329953922544706,Object 40,0.805049151253,-0.290246386684,0.0,0.236237613922,1.09132608642,0.0
1654329953989758349,Object 40,0.804462124478,-0.223041538473,0.0,-0.00940333314238,1.07652598408,0.0
1654329954055755978,Object 40,0.817353516143,-0.157794112384,0.0,0.173585803843,0.878572864816,0.0
1654329954123712779,Object 40,0.821488306246,-0.0969194086091,0.0,0.0650313734313,0.95742842936,0.0
1654329954189267583,Object 40,0.837736141008,-0.0371665022469,0.0,0.228975443206,0.842078247201,0.0
1654329954255506961,Object 40,0.83751570813,0.0222086542153,0.0,-0.00375369965125,1.01108558121,0.0
1654329954323089761,Object 40,0.841725350242,0.0768516557717,0.0,0.0651885663072,0.846176191513,0.0
1654329954388396671,Object 40,0.857085693897,0.145171433717,0.0,0.206066768273,0.916544327823,0.0
1654329954455568729,Object 40,0.852021594864,0.198101976792,0.0,-0.0891396363692,0.931697688208,0.0
1654329954521978982,Object 40,0.85642875357,0.263732055747,0.0,0.0603846968276,0.899230702596,0.0
1654329954588805562,Object 40,0.869315135429,0.328194549568,0.0,0.220269065308,1.10186811294,0.0
1654329954656518562,Object 40,0.887961222182,0.379705676045,0.0,0.262752922095,0.725873432964,0.0
1654329954721525623,Object 40,0.899359470805,0.436745662441,0.0,0.15277253284,0.764515978126,0.0
1654329954787857636,Object 40,0.900841272076,0.494987573922,0.0,0.0238374902677,0.936927930118,0.0
1654329954855959828,Object 40,0.894813403686,0.554294049442,0.0,-0.0971321150861,0.955655139228,0.0
1654329954921005321,Object 40,0.899353076716,0.60796864301,0.0,0.0638234493103,0.754613312216,0.0
1654329954990357659,Object 40,0.902060061395,0.662620804012,0.0,0.0482062288419,0.973250643236,0.0
1654329955056714012,Object 40,0.894935590525,0.719827916722,0.0,-0.0924624411838,0.742442406033,0.0
1654329955121516979,Object 40,0.896209858358,0.777428802351,0.0,0.01978048278,0.894139597112,0.0
1654329955188125471,Object 40,0.886968612671,0.825849262873,0.0,-0.145295379745,0.761290137421,0.0
1654329955254379479,Object 40,0.876209949454,0.860464736819,0.0,-0.16970896312,0.546030308102,0.0
1654329955321003117,Object 40,0.877249667545,0.915959385037,0.0,0.0150048127707,0.800877481222,0.0
1654329955388064621,Object 40,0.874410202603,0.969874362151,0.0,-0.0392380730383,0.745041707713,0.0
1654329955455894869,Object 40,0.873102635145,1.03074906965,0.0,-0.0195487223769,0.910104293279,0.0
1654329955521648725,Object 40,0.85701584965,1.088853619,0.0,-0.233273183713,0.842569400748,0.0
1654329955587867009,Object 40,0.839516603947,1.13655291696,0.0,-0.299157745592,0.815441687454,0.0
1654329955655078281,Object 40,0.822040401896,1.18879663845,0.0,-0.242115620699,0.723785466557,0.0
1654329955721929371,Object 40,0.81388849318,1.22716670136,0.0,-0.116145806795,0.546684472148,0.0
1654329955788213694,Object 40,0.809335918228,1.27043604553,0.0,-0.0636676502787,0.605120728651,0.0
1654329955855177196,Object 40,0.80500665307,1.31082076728,0.0,-0.064740848296,0.603922617265,0.0
1654329955923008649,Object 40,0.799022689958,1.34732498825,0.0,-0.102887409371,0.627648375434,0.0
1654329955986083428,Object 40,0.78005998681,1.37891847789,0.0,-0.247528434967,0.412403600172,0.0
1654329956053818272,Object 40,0.761644204954,1.40941306651,0.0,-0.325381707928,0.538797722706,0.0
1654329956120733439,Object 40,0.763281626503,1.43200927973,0.0,0.0246240471768,0.339808781032,0.0
1654329956187137291,Object 40,0.762770556907,1.45827995539,0.0,-0.00766602383226,0.394059101427,0.0
1654329956253216294,Object 40,0.773640676836,1.4861646533,0.0,0.150495420036,0.38606007592,0.0
1654329956320558079,Object 40,0.783421328167,1.50731856227,0.0,0.145755995736,0.315245780778,0.0
1654329956387995513,Object 40,0.792276146511,1.54461261928,0.0,0.159940571035,0.67362565135,0.0
1654329956455119912,Object 40,0.81250265489,1.56956690252,0.0,0.294193963963,0.362959308939,0.0
