%time,field.name,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z
1654330452843080947,Object 3,0.717171175359,-0.85646860294,0.0,0.292648389634,0.848699033364,0.0
1654330452910285062,Object 3,0.734725822179,-0.799824323799,0.0,0.260064726543,0.839161226971,0.0
1654330452977257160,Object 3,0.742269563765,-0.760458521797,0.0,0.120250778186,0.627509342782,0.0
1654330453044681925,Object 3,0.75146896474,-0.672173654904,0.0,0.131416110852,1.2611749271,0.0
1654330453110363149,Object 3,0.781377478948,-0.600545228769,0.0,0.496261193592,1.18850465128,0.0
1654330453175962644,Object 3,0.805280326594,-0.53447931092,0.0,0.36269244916,1.00245836422,0.0
1654330453242948930,Object 3,0.819261051735,-0.469524091557,0.0,0.199864385961,0.92858094996,0.0
1654330453310152370,Object 3,0.833435674022,-0.396452313612,0.0,0.201123381551,1.03681373504,0.0
1654330453375462665,Object 3,0.843070853765,-0.323724636052,0.0,0.161296639139,1.21748947876,0.0
1654330453442917950,Object 3,0.854179704568,-0.273095950683,0.0,0.163020605421,0.742967844898,0.0
1654330453512453826,Object 3,0.854784113653,-0.207907678794,0.0,0.00911874680695,0.983498363487,0.0
1654330453577266491,Object 3,0.853389199288,-0.152521535514,0.0,-0.0197954875126,0.785994993522,0.0
1654330453640595146,Object 3,0.865727480587,-0.0784534291359,0.0,0.179156131262,1.07549463872,0.0
1654330453710328172,Object 3,0.872841072704,-0.00908955936428,0.0,0.103055647014,1.00488450305,0.0
1654330453775724904,Object 3,0.871705331306,0.0578112902617,0.0,-0.0202560889153,1.19318496409,0.0
1654330453844434007,Object 3,0.87825009516,0.127329604843,0.0,0.0961584214736,1.02139229815,0.0
1654330453911245997,Object 3,0.89204320945,0.208647262265,0.0,0.184796299887,1.08947130366,0.0
1654330453975148213,Object 3,0.895366177158,0.266031496572,0.0,0.0521058629442,0.899814656869,0.0
1654330454043274661,Object 3,0.884243241541,0.337929035995,0.0,-0.178028090971,1.15075571139,0.0
1654330454108686270,Object 3,0.88859855977,0.400076579742,0.0,0.0547791405343,0.781662522422,0.0
1654330454176121694,Object 3,0.890648519325,0.45770125135,0.0,0.0415779490928,1.16876240654,0.0
1654330454242575930,Object 3,0.907127512766,0.532983311298,0.0,0.206201470501,0.942003619283,0.0
1654330454308905010,Object 3,0.899574346019,0.587257154848,0.0,-0.147639914157,1.06087762538,0.0
1654330454376527101,Object 3,0.895755360054,0.65493430442,0.0,-0.0564172587562,0.999783527599,0.0
1654330454443420234,Object 3,0.903037805325,0.666006298012,0.0,0.100312283303,0.152511542028,0.0
1654330454975123838,Object 16,0.931329136635,1.1394489953,0.0,5.64239509622e-10,6.90327529826e-10,0.0
1654330455041504476,Object 16,0.935232283997,1.15294428396,0.0,0.0557537941999,0.192770981105,0.0
1654330455108717106,Object 16,0.948603679213,1.20064296253,0.0,0.200294623827,0.714494540593,0.0
1654330455176534463,Object 16,0.960952593594,1.23806854505,0.0,0.185453422744,0.562049598998,0.0
1654330455241922334,Object 16,0.977954823086,1.26937523665,0.0,0.240811656772,0.443413393323,0.0
1654330455309105604,Object 16,0.987670079235,1.29690861485,0.0,0.152972211605,0.433528637035,0.0
1654330455375599707,Object 16,0.99618637923,1.28638993646,0.0,0.127829195113,-0.157884784828,0.0
1654330455441543370,Object 16,1.00600103862,1.28220245441,0.0,0.147849775532,-0.0630809747809,0.0
1654330455508611324,Object 16,1.03849931495,1.28201721744,0.0,0.488172947421,-0.00278253761019,0.0
1654330455575431361,Object 16,1.06408491189,1.29229655555,0.0,0.366126150918,0.147095825194,0.0
1654330455642069051,Object 16,1.09647570803,1.29044216239,0.0,0.450627050966,-0.0257986779941,0.0
1654330455710224677,Object 16,1.12205832917,1.28057699926,0.0,0.4400335051,-0.16968559587,0.0
1654330455775154316,Object 16,1.15262058206,1.27519070651,0.0,0.421054051141,-0.0742065839446,0.0
1654330455842102489,Object 16,1.18213261736,1.26756081708,0.0,0.46186963477,-0.119409393766,0.0
1654330455908843196,Object 16,1.2080403896,1.26032428254,0.0,0.372050195765,-0.10392071023,0.0
1654330455976411058,Object 16,1.2473365206,1.25270580402,0.0,0.62332386402,-0.120845980136,0.0
1654330456041672743,Object 16,1.29234294366,1.24315651625,0.0,0.674416832533,-0.14309514004,0.0
1654330456108415715,Object 16,1.32994548257,1.23434607195,0.0,0.585019137625,-0.137072620095,0.0
1654330456175268182,Object 16,1.36279629512,1.21489624522,0.0,0.47048680253,-0.278558917564,0.0
1654330456241206462,Object 16,1.3892885548,1.18664269,0.0,0.397506531278,-0.423934117765,0.0
1654330456307804579,Object 16,1.40983599133,1.16295957776,0.0,0.297118510859,-0.342460775021,0.0
1654330456374971589,Object 16,1.41931923982,1.15032795073,0.0,0.180444797138,-0.240351328834,0.0
1654330456442379178,Object 16,1.43358750043,1.11564956127,0.0,0.196216430104,-0.476895535464,0.0
1654330456508640852,Object 16,1.46437182013,1.07671874616,0.0,0.390274467976,-0.493553318781,0.0
1654330456574496049,Object 16,1.47952318496,1.03379399828,0.0,0.241162409855,-0.683227930769,0.0
1654330456641448619,Object 16,1.49745397281,0.981253129461,0.0,0.343465082325,-1.00642280658,0.0
1654330456708073849,Object 16,1.51568121755,0.920516859781,0.0,0.225256208181,-0.750591875118,0.0
1654330456771143344,Object 16,1.52737392453,0.866095126217,0.0,0.189647940018,-0.882684367584,0.0
1654330456839642887,Object 16,1.54030785055,0.815713114088,0.0,0.224792886199,-0.875644247663,0.0
1654330456909603422,Object 16,1.55220209156,0.776551161246,0.0,0.149863056198,-0.493426182908,0.0
1654330456972126286,Object 16,1.55150258042,0.735825142156,0.0,-0.00960254748742,-0.559066913572,0.0
1654330457038982453,Object 16,1.55028167061,0.695823402405,0.0,-0.0201046162308,-0.658705187626,0.0
1654330457108897441,Object 16,1.54623219149,0.633631291498,0.0,-0.0622138211256,-0.955483101271,0.0
1654330457175110881,Object 16,1.55930541151,0.578443863193,0.0,0.211889818048,-0.894473903756,0.0
1654330457242681254,Object 16,1.55529391161,0.501215917712,0.0,-0.0611125642857,-1.17651698809,0.0
1654330457310545058,Object 16,1.555713116,0.444970793408,0.0,0.00580712822924,-0.779148913886,0.0
1654330457377973359,Object 16,1.55102388991,0.37691408566,0.0,-0.0736512088792,-1.06893092698,0.0
1654330457443756981,Object 16,1.55466497511,0.325522305584,0.0,0.0498134850151,-0.703088096873,0.0
1654330457509487861,Object 16,1.55192457138,0.277602955071,0.0,-0.0432568721968,-0.756399942556,0.0
1654330457576895954,Object 16,1.54881325844,0.228481232126,0.0,-0.0480448291104,-0.758536612345,0.0
1654330457642278213,Object 16,1.53378878582,0.172954439247,0.0,-0.218014895714,-0.805729975699,0.0
1654330457709133757,Object 16,1.52797262682,0.105520077419,0.0,-0.0971778057753,-1.12670979618,0.0
1654330457776372598,Object 16,1.51495420433,0.03478533703,0.0,-0.187708311327,-1.0199007355,0.0
1654330457842464221,Object 16,1.49766554503,-0.0392395143909,0.0,-0.23923687461,-1.02434051043,0.0
1654330457908971581,Object 16,1.48489224832,-0.115785810556,0.0,-0.207857603598,-1.24562437173,0.0
1654330457976681839,Object 16,1.47275163807,-0.184884354933,0.0,-0.185193007518,-1.05402998602,0.0
1654330458043034769,Object 16,1.46265695467,-0.240965078879,0.0,-0.13737620616,-0.763189570514,0.0
1654330458108362783,Object 16,1.43652802714,-0.30826877691,0.0,-0.435454855242,-1.12165805711,0.0
1654330458177386142,Object 16,1.41402150161,-0.3912282873,0.0,-0.356760594417,-1.31502679986,0.0
1654330458244990492,Object 16,1.4031121964,-0.465177147425,0.0,-0.136544275443,-0.925567057136,0.0
