%time,field.header.seq,field.header.stamp,field.header.frame_id,field.objects0.name,field.objects0.position.x,field.objects0.position.y,field.objects0.position.z,field.objects0.velocity.x,field.objects0.velocity.y,field.objects0.velocity.z
1652750463897479480,1,0,,Object 1,0.674386955549,-0.9677051824,0.0,0.355260085069,1.49101936781,0.0
1652750463932936835,2,0,,Object 1,0.68567036738,-0.927677220934,0.0,0.33463242079,1.18711023276,0.0
1652750463964384045,3,0,,Object 1,0.703917416682,-0.885885480336,0.0,0.548168717814,1.25548654359,0.0
1652750463999908175,4,0,,Object 1,0.711611916373,-0.845724926641,0.0,0.22618563282,1.18054982343,0.0
1652750464034316213,5,0,,Object 1,0.730622408456,-0.80331219205,0.0,0.589129875401,1.31435887801,0.0
1652750464064874025,6,0,,Object 1,0.739877453281,-0.769112618102,0.0,0.275366897409,1.01754564666,0.0
1652750464101833371,7,0,,Object 1,0.743053922306,-0.751751456637,0.0,0.0933001634204,0.509937036763,0.0
1652750464139679400,8,0,,Object 1,0.75625805267,-0.702474386535,0.0,0.391105737165,1.45958456145,0.0
1652750464177747036,9,0,,Object 1,0.770634193387,-0.651474555934,0.0,0.433075043912,1.53634791923,0.0
1652750464193944670,10,0,,Object 1,0.789820747077,-0.604103398489,0.0,0.578843086105,1.42915019605,0.0
1652750464236970928,11,0,,Object 1,0.808745522342,-0.564853828876,0.0,0.575908092625,1.19442077679,0.0
1652750464261003929,12,0,,Object 1,0.82493112473,-0.526950416888,0.0,0.490526072388,1.14871299607,0.0
1652750464293657153,13,0,,Object 1,0.834878442287,-0.488075734162,0.0,0.301645330004,1.17884710449,0.0
1652750464339296424,14,0,,Object 1,0.838258119366,-0.451690756385,0.0,0.101324458655,1.09084036447,0.0
1652750464373495232,15,0,,Object 1,0.844073150713,-0.416722334183,0.0,0.17296284198,1.04010405506,0.0
1652750464405510907,16,0,,Object 1,0.854151140526,-0.375312158824,0.0,0.302327008254,1.24225313373,0.0
1652750464433193777,17,0,,Object 1,0.856132557334,-0.33473760917,0.0,0.0584706294373,1.19733488058,0.0
1652750464471287232,18,0,,Object 1,0.857552372424,-0.2951902289,0.0,0.0432786054587,1.20547772715,0.0
1652750464505071885,19,0,,Object 1,0.859873246128,-0.257176734993,0.0,0.0694127913656,1.13690922381,0.0
1652750464537216027,20,0,,Object 1,0.869120271529,-0.243168380442,0.0,0.28175391831,0.426830100819,0.0
1652750464566929066,21,0,,Object 1,0.865615446692,-0.208323775406,0.0,-0.104377375661,1.03770904357,0.0
1652750464611174042,22,0,,Object 1,0.86331464404,-0.172069291665,0.0,-0.0694458572109,1.09428059797,0.0
1652750464633944690,23,0,,Object 1,0.86022383348,-0.14777301975,0.0,-0.0925939352834,0.72786325312,0.0
1652750464669210138,24,0,,Object 1,0.857927533049,-0.129995767045,0.0,-0.0685532017747,0.530717834292,0.0
1652750464707316456,25,0,,Object 1,0.852414169932,-0.0985756972768,0.0,-0.166238127559,0.947373400915,0.0
1652750464733561232,26,0,,Object 1,0.849458108544,-0.0579742459539,0.0,-0.0868044030425,1.19225695345,0.0
1652750464770096934,27,0,,Object 1,0.866039535602,-0.0219933428569,0.0,0.508317893226,1.10302549926,0.0
1652750464802343199,28,0,,Object 1,0.865102250576,0.0169111027993,0.0,-0.0273286826879,1.13434784627,0.0
1652750464842617046,29,0,,Object 1,0.873949658697,0.0516946583319,0.0,0.265878908582,1.04530204274,0.0
1652750464880033821,30,0,,Object 1,0.872988833313,0.0851274778052,0.0,-0.0295004227424,1.02649484985,0.0
1652750464899456023,31,0,,Object 1,0.873107591263,0.119694494806,0.0,0.00348068525738,1.01312717619,0.0
1652750464934606525,32,0,,Object 1,0.877060735549,0.155183942192,0.0,0.12150407358,1.09080572706,0.0
1652750464968431079,33,0,,Object 1,0.882135117261,0.191381955165,0.0,0.153042730687,1.09172763596,0.0
1652750465002394780,34,0,,Object 1,0.885066497367,0.229193982694,0.0,0.0854538456044,1.10227368859,0.0
1652750465051212257,35,0,,Object 1,0.897945749387,0.277202351122,0.0,0.394369114989,1.47004016537,0.0
1652750465073034351,36,0,,Object 1,0.903947720635,0.308600288526,0.0,0.178499149228,0.933777401189,0.0
1652750465170653854,37,0,,Object 1,0.895393279816,0.353486510987,0.0,-0.0865652844192,0.454218890025,0.0
1652750465250360470,38,0,,Object 1,0.901054429884,0.393969487833,0.0,0.084252938437,0.602494142531,0.0
1652750465272168392,39,0,,Object 1,0.901952629329,0.433096005188,0.0,0.0274784394554,1.19698987058,0.0
1652750465392785710,40,0,,Object 1,0.919943971228,0.488427539832,0.0,0.179093763597,0.550794534433,0.0
1652750465416664209,41,0,,Object 1,0.911122432972,0.529458055987,0.0,-0.265710687213,1.23586684402,0.0
1652750465469533344,42,0,,Object 1,0.905433793449,0.588377248144,0.0,-0.0855966087898,0.886553458113,0.0
1652750465538550050,43,0,,Object 1,0.910488937754,0.614025019451,0.0,0.0749735222245,0.380385531262,0.0
1652750465572456250,44,0,,Object 1,0.915278654877,0.641710342177,0.0,0.14288834453,0.825917236994,0.0
1652750465695636167,45,0,,Object 1,0.917757249085,0.688823945365,0.0,0.0187114648541,0.355671181304,0.0
1652750465728536831,46,0,,Object 1,0.914482639896,0.736889546903,0.0,-0.0971543214516,1.42605747182,0.0
1652750465789176906,47,0,,Object 1,0.910016216545,0.799042488179,0.0,-0.0666325350311,0.92723141349,0.0
1652750465826579368,48,0,,Object 1,0.907620256394,0.853503103471,0.0,-0.0733012775119,1.66615153185,0.0
1652750465859125534,49,0,,Object 1,0.914454783292,0.902188749901,0.0,0.201032887127,1.43205465561,0.0
1652750465893335272,50,0,,Object 1,0.921697843158,0.942512421848,0.0,0.222352628782,1.23788490311,0.0
1652750465971272515,51,0,,Object 1,0.92680006139,0.985970638817,0.0,0.0762663243286,0.649599511274,0.0
1652750466004215798,52,0,,Object 1,0.930096749879,1.0232704146,0.0,0.0998975090509,1.13027199931,0.0
1652750466073729712,53,0,,Object 1,0.938176907309,1.06493910481,0.0,0.121388279865,0.625989118575,0.0
1652750466090908343,54,0,,Object 1,0.941030923277,1.1067737711,0.0,0.0855080259888,1.25339163221,0.0
1652750466171528866,55,0,,Object 1,0.948504468343,1.1252967911,0.0,0.112187537902,0.278054389284,0.0
1652750466231386640,56,0,,Object 1,0.965429539565,1.17027363396,0.0,0.252492037871,0.6709747074,0.0
1652750466338439905,57,0,,Object 1,0.970365767305,1.20433011291,0.0,0.0492196282788,0.339580611412,0.0
1652750466358434233,58,0,,Object 1,0.987175647418,1.23645016526,0.0,0.504491738429,0.963974813693,0.0
1652750466389885075,59,0,,Object 1,0.990425343066,1.26075769737,0.0,0.0977678816929,0.731297998527,0.0
1652750466428255837,60,0,,Object 1,0.997577406714,1.28800708453,0.0,0.211059798541,0.804138560062,0.0
1652750466488509481,61,0,,Object 1,1.00044357056,1.28295326978,0.0,0.0432856934533,-0.0763242743447,0.0
1652750466522008809,62,0,,Object 1,1.00555833677,1.27825240791,0.0,0.153870152307,-0.141418454405,0.0
1652750466592381253,63,0,,Object 1,1.02867035369,1.28052270859,0.0,0.346774836877,0.0340638012263,0.0
1652750466897750263,64,0,,Object 1,1.05696410537,1.28232941379,0.0,0.0944719896585,0.00603253455419,0.0
1652750466932437638,65,0,,Object 1,1.09296541984,1.28117709392,0.0,1.07034071671,-0.0342591624511,0.0
1652750466960425610,66,0,,Object 1,1.1152164951,1.27685969687,0.0,0.674928578359,-0.130957026385,0.0
1652750467000531002,67,0,,Object 1,1.14760547628,1.27219317108,0.0,0.947628879883,-0.136532068736,0.0
1652750467023630116,68,0,,Object 1,1.16664080322,1.26682265732,0.0,0.569862016193,-0.160777475026,0.0
1652750467060661576,69,0,,Object 1,1.19541578715,1.26138346013,0.0,0.853235609563,-0.161283034604,0.0
1652750467106802276,70,0,,Object 1,1.23129416928,1.25295089682,0.0,1.09616516005,-0.257633749465,0.0
1652750467124029309,71,0,,Object 1,1.26600038732,1.24407571952,0.0,1.03591939402,-0.264908388545,0.0
1652750467154592888,72,0,,Object 1,1.29804464703,1.23420847671,0.0,0.980030673803,-0.301776377566,0.0
1652750467199580466,73,0,,Object 1,1.32561813444,1.21761044628,0.0,0.816696597968,-0.491615542915,0.0
1652750467231502234,74,0,,Object 1,1.35140496319,1.21960792906,0.0,0.781402297138,0.0605284831846,0.0
1652750467256734988,75,0,,Object 1,1.3725217522,1.21107807308,0.0,0.627592400029,-0.253507897339,0.0
