%time,field.header.seq,field.header.stamp,field.header.frame_id,field.objects0.name,field.objects0.position.x,field.objects0.position.y,field.objects0.position.z,field.objects0.velocity.x,field.objects0.velocity.y,field.objects0.velocity.z
1652750572712983671,1,0,,Object 1,0.813942220859,-0.514575057542,0.0,0.265793017274,1.29161379584,0.0
1652750572746233483,2,0,,Object 1,0.815589012493,-0.48507816151,0.0,0.0493716609377,0.884332127813,0.0
1652750572785676850,3,0,,Object 1,0.829991671809,-0.456430745582,0.0,0.428394059973,0.852091447009,0.0
1652750572818834978,4,0,,Object 1,0.847402124238,-0.410323767802,0.0,0.522291656628,1.38315129407,0.0
1652750572842366437,5,0,,Object 1,0.841113624029,-0.371982622689,0.0,-0.185570529071,1.13142821782,0.0
1652750572877900883,6,0,,Object 1,0.843596716199,-0.334052359345,0.0,0.0756892690484,1.15618499465,0.0
1652750572914732672,7,0,,Object 1,0.85173409989,-0.297102915519,0.0,0.243373224222,1.10508556789,0.0
1652750572947913501,8,0,,Object 1,0.869207841472,-0.30942943869,0.0,0.53241933973,-0.37558523442,0.0
1652750572980204763,9,0,,Object 1,0.851344921819,-0.238205517793,0.0,-0.531976564215,2.12112339224,0.0
1652750573020509800,10,0,,Object 1,0.859281964156,-0.188947629187,0.0,0.239566269824,1.48676649715,0.0
1652750573040783998,11,0,,Object 1,0.86000294037,-0.177488662894,0.0,0.0215988730639,0.343285608276,0.0
1652750573077869497,12,0,,Object 1,0.861484583219,-0.165933302166,0.0,0.0442326098887,0.344970964972,0.0
1652750573111101497,13,0,,Object 1,0.852429741516,-0.116109090681,0.0,-0.27302027786,1.50229242109,0.0
1652750573152832987,14,0,,Object 1,0.852101395789,-0.0660450955788,0.0,-0.00964183456492,1.47012346439,0.0
1652750573184675546,15,0,,Object 1,0.888862089107,-0.0393785993552,0.0,1.12693063848,0.817484353608,0.0
1652750573210035881,16,0,,Object 1,0.86035289184,7.71157541557e-05,0.0,-0.83125067001,1.15042136451,0.0
1652750573254691078,17,0,,Object 1,0.882228622311,0.0267725310664,0.0,0.65740104475,0.802240361295,0.0
1652750573289463066,18,0,,Object 1,0.867299140545,0.0579744171122,0.0,-0.458383001638,0.957998034153,0.0
1652750573314167694,19,0,,Object 1,0.867411189958,0.0912969922059,0.0,0.0032840642478,0.976653739225,0.0
1652750573342993673,20,0,,Object 1,0.876033242544,0.124150847477,0.0,0.26500791172,1.00979801394,0.0
1652750573377529294,21,0,,Object 1,0.881788381882,0.157009525862,0.0,0.173574297272,0.991013713942,0.0
1652750573410105046,22,0,,Object 1,0.880982282392,0.192380497232,0.0,-0.0234989318584,1.03111347444,0.0
1652750573455433198,23,0,,Object 1,0.901215830393,0.256501304737,0.0,0.619561322819,1.96341107925,0.0
1652750573480927250,24,0,,Object 1,0.895769769162,0.264803329711,0.0,-0.161966336743,0.246902947962,0.0
1652750573589394976,25,0,,Object 1,0.871582252415,0.324688780857,0.0,-0.24476167535,0.606001165982,0.0
1652750573644123121,26,0,,Object 1,0.900029355497,0.358330670287,0.0,0.423368396152,0.500680604643,0.0
1652750573675717204,27,0,,Object 1,0.896021024177,0.400756559874,0.0,-0.122626093812,1.29792691811,0.0
1652750573797432952,28,0,,Object 1,0.937008621923,0.475896529919,0.0,0.408008651182,0.747976449315,0.0
1652750573807289628,29,0,,Object 1,0.895019004481,0.491458304292,0.0,-1.26475562222,0.468731149013,0.0
1652750573888913886,30,0,,Object 1,0.893779769278,0.568411721015,0.0,-0.0186466958208,1.15791332521,0.0
1652750573963151541,31,0,,Object 1,0.914725536579,0.547313240863,0.0,0.3106494801,-0.31291438485,0.0
1652750573976674229,32,0,,Object 1,0.916194842834,0.58423858515,0.0,0.0438328053804,1.10156846029,0.0
1652750574127910226,33,0,,Object 1,0.916015016667,0.659884633202,0.0,-0.00135754816293,0.571069021497,0.0
1652750574142267894,34,0,,Object 1,0.908144349853,0.707298961125,0.0,-0.233514672832,1.4067348466,0.0
1652750574210924372,35,0,,Object 1,0.905307546781,0.783318539199,0.0,-0.0423209725648,1.13410145011,0.0
1652750574241034380,36,0,,Object 1,0.90760085588,0.821997072352,0.0,0.0701608023977,1.18331930178,0.0
1652750574291521945,37,0,,Object 1,0.926511201158,0.861181677956,0.0,0.55623474229,1.15258810347,0.0
1652750574318846237,38,0,,Object 1,0.927861384394,0.888449436217,0.0,0.0414488900326,0.837085132944,0.0
1652750574378264061,39,0,,Object 1,0.925653283272,0.940936557818,0.0,-0.0330059885047,0.784560686528,0.0
1652750574412933668,40,0,,Object 1,0.929594574529,0.972445701559,0.0,0.119430507418,0.954802063588,0.0
1652750574491965432,41,0,,Object 1,0.94253696083,1.02348691565,0.0,0.194433589184,0.766792631669,0.0
1652750574525152515,42,0,,Object 1,0.937392380415,1.06925047725,0.0,-0.154134707277,1.3711036864,0.0
