%time,field.header.seq,field.header.stamp,field.header.frame_id,field.objects0.name,field.objects0.position.x,field.objects0.position.y,field.objects0.position.z,field.objects0.velocity.x,field.objects0.velocity.y,field.objects0.velocity.z
1652749409487896578,1,0,,Object 1,0.691752281454,-0.955718353391,0.0,0.247284286333,1.39172581057,0.0
1652749409521301120,2,0,,Object 1,0.705230916209,-0.908900461429,0.0,0.417699151551,1.45087348279,0.0
1652749409555105227,3,0,,Object 1,0.714471293158,-0.871949810617,0.0,0.274930481663,1.09939889693,0.0
1652749409589576213,4,0,,Object 1,0.721783347262,-0.844080382089,0.0,0.214771759953,0.818588884687,0.0
1652749409656281375,5,0,,Object 1,0.732586267922,-0.798796379069,0.0,0.319982015574,1.34131009717,0.0
1652749409698059325,6,0,,Object 1,0.736685019069,-0.743668027222,0.0,0.123473112024,1.66071784264,0.0
1652749409710535814,7,0,,Object 1,0.755389217205,-0.696415153642,0.0,0.56429080212,1.42558166578,0.0
1652749409722161152,8,0,,Object 1,0.767431510753,-0.651579871211,0.0,0.366464288824,1.36440204055,0.0
1652749409755552386,9,0,,Object 1,0.780713432299,-0.612852660848,0.0,0.402526186743,1.17367929459,0.0
1652749409790053914,10,0,,Object 1,0.80158228702,-0.571300353143,0.0,0.632833176686,1.26004417754,0.0
1652749409826104984,11,0,,Object 1,0.812114161518,-0.539706862999,0.0,0.315751019173,0.947189098601,0.0
1652749409858234202,12,0,,Object 1,0.822353607681,-0.508823081636,0.0,0.30456305447,0.918610111893,0.0
1652749409897584060,13,0,,Object 1,0.832582017051,-0.472398991543,0.0,0.3068394056,1.09267685223,0.0
1652749409927355432,14,0,,Object 1,0.839161696699,-0.431763963592,0.0,0.194163090229,1.19911956518,0.0
1652749409962264018,15,0,,Object 1,0.841750449207,-0.392363676122,0.0,0.0789099927326,1.20099406492,0.0
1652749409991127723,16,0,,Object 1,0.849445209503,-0.352795499692,0.0,0.230135224536,1.18340673615,0.0
1652749410024072562,17,0,,Object 1,0.854750889142,-0.327749645466,0.0,0.161662368482,0.763139199902,0.0
1652749410056995721,18,0,,Object 1,0.857913623518,-0.288662241155,0.0,0.0941895613715,1.16406407539,0.0
1652749410111886294,19,0,,Object 1,0.864555233982,-0.239699964643,0.0,0.200465838137,1.47784394342,0.0
1652749410122527867,20,0,,Object 1,0.865382724603,-0.21273102918,0.0,0.0247898120967,0.807930416971,0.0
1652749410155091974,21,0,,Object 1,0.865343853103,-0.191378714066,0.0,-0.00116046043553,0.637446889174,0.0
1652749410188934731,22,0,,Object 1,0.860747819742,-0.163066673283,0.0,-0.138578933411,0.853660560312,0.0
1652749410233190831,23,0,,Object 1,0.856101947029,-0.126789104347,0.0,-0.136425518434,1.06528664394,0.0
1652749410267921922,24,0,,Object 1,0.862224415938,-0.0928283912978,0.0,0.187689544824,1.04109483758,0.0
1652749410289917309,25,0,,Object 1,0.861853360136,-0.0581442330985,0.0,-0.010818978202,1.01129573984,0.0
1652749410328470186,26,0,,Object 1,0.8687875549,-0.0247879169592,0.0,0.20838375606,1.00241119301,0.0
1652749410367010442,27,0,,Object 1,0.868951990869,0.00872102465481,0.0,0.00504871196741,1.02883204386,0.0
1652749410391728899,28,0,,Object 1,0.866746959421,0.0395742806171,0.0,-0.0646274245819,0.904280288009,0.0
1652749410424802786,29,0,,Object 1,0.870076210234,0.0709937775508,0.0,0.102328047368,0.965711492332,0.0
1652749410459500425,30,0,,Object 1,0.874086280002,0.102724631069,0.0,0.120943212842,0.956998654145,0.0
1652749410493648591,31,0,,Object 1,0.876567605469,0.13562306948,0.0,0.0723341210268,0.959035667382,0.0
1652749410546550120,32,0,,Object 1,0.88031295273,0.186317648159,0.0,0.114684399571,1.55229326188,0.0
1652749410556199695,33,0,,Object 1,0.887087381548,0.218750578331,0.0,0.201472104834,0.964558176513,0.0
1652749410670761508,34,0,,Object 1,0.885697025061,0.257181693614,0.0,-0.014069488274,0.38889747386,0.0
1652749410734073009,35,0,,Object 1,0.891774190134,0.298940046794,0.0,0.0904443458805,0.621475127394,0.0
1652749410759156892,36,0,,Object 1,0.895237354438,0.344437726339,0.0,0.105947906207,1.39190158573,0.0
